gender,forehead_chin,left_ear_right_ear,height,weight,age
1,139.8070098385628,102.95630140987001,6,82,83
0,62.00806399170998,49.040799340956916,5.2,49,36
1,36.013886210738214,21.213203435596427,0,0,36
0,91.44397191723465,58.463663928973865,5.9,0,34
0,70.8590149522275,53.23532661682466,5.8,58,40
0,66.0,68.0294054067798,5.5,55,39
1,67.00746227100382,26.019223662515376,5.12,74,31
0,37.33630940518894,43.104524124504614,5.3,81,47
0,77.23341245859851,48.041648597857254,5.7,64,51
1,38.897300677553446,30.364452901377952,6,74,61
0,71.11258679024411,48.041648597857254,5.11,0,33
0,57.07889277132134,33.24154027718932,5.7,54,52
1,54.037024344425184,35.05709628591621,6.4,78,40
0,47.38143096192854,36.124783736376884,5.6,50,41
1,70.45565981523414,74.06078584514209,5.11,77,36
1,74.33034373659252,63.198101237299845,5.10,72,38
0,42.04759208325728,29.154759474226502,5.8,0,53
0,46.04345773288535,37.05401462729781,5.5,47,38
1,149.34523762075577,142.50614021858848,5.11,76,45
1,44.181444068749045,29.154759474226502,5.9,68,57
1,42.01190307520001,28.0178514522438,0,0,46
1,41.048751503547585,37.013511046643494,6,75,34
1,32.01562118716424,29.0,6.1,79,44
0,34.0147027033899,29.017236257093817,5.3,52,62
1,29.068883707497267,21.02379604162864,6.2,76,39
1,37.21558813185679,25.079872407968907,6.1,81,33
1,34.713109915419565,25.019992006393608,5.12,77,49
0,36.49657518178932,27.0,5.10,57,43
0,70.06425622241343,63.0317380372777,5.7,54,34
1,60.13318551349163,48.093658625644196,5.10,66,32
0,38.01315561749642,22.090722034374522,5.10,0,35
1,62.07253821135398,66.06814663663572,5.11,82,39
1,49.16299421312742,47.042533945356304,5.11,122,39
0,57.0087712549569,47.01063709417264,5.9,57,44
0,78.05767098754612,59.033888572581766,5.10,58,28
0,55.08175741568164,30.066592756745816,5.10,0,35
0,37.21558813185679,27.16615541441225,5.9,60,44
0,182.4636950190366,193.12690128513947,5.10,61,41
1,130.4645545732633,75.13321502504735,5.10,75,56
1,65.00769185258002,52.61178575186362,6,77,29
0,64.07027391856539,48.0,6,59,43
0,112.96902230257638,83.60023923410746,5.3,60,43
1,88.09086218218096,74.02702209328699,6.2,92,31
0,61.0,45.09988913511872,5.4,60,35
0,70.25667228100119,50.039984012787215,5.4,57,43
1,64.1248781675256,54.00925846556311,5.11,76,47
1,56.32051136131489,67.0,6,63,31
1,102.0196059588548,77.00649323271382,5.7,68,39
0,107.56393447619885,71.7007670809734,5.7,58,49
1,111.12605455067681,61.26989472816156,5.9,71,56
0,50.80354318352215,38.8329756778952,5.10,0,39
1,49.03060268852505,48.16637831516918,5.8,74,50
0,83.86298349093002,62.96824596572466,5.9,57,36
0,40.049968789001575,25.0,5.4,56,34
0,62.12889826803627,40.024992192379,0,0,45
1,73.00684899377592,56.08029957123981,5.8,67,34
0,62.289646009589745,57.21887800367987,5.9,57,33
1,99.00505037623081,78.23042886243178,6.2,0,63
0,68.3593446428504,51.35172830587107,5.2,49,42
0,66.48308055437865,64.1248781675256,5.6,54,37
0,67.11929677819934,28.160255680657446,5.7,57,51
0,43.18564576337837,32.0624390837628,5.5,52,33
0,38.05259518088089,32.01562118716424,5.6,52,43
0,66.09841147864296,63.00793600809346,5.3,0,34
0,68.11754546370561,60.07495318350236,5.6,57,41
0,60.00833275470999,50.00999900019995,0,0,52
0,22.20360331117452,15.132745950421556,5.7,57,43
0,49.8196748283246,55.14526271584895,5.6,51,59
0,62.64982043070834,37.107950630558946,5.9,0,33
0,40.607881008493905,29.120439557122072,5.11,55,35
0,82.02438661763951,58.0,5.8,55,37
0,63.071388124885914,44.82186966202994,5.11,0,35
0,63.28506932918696,48.05205510693585,5.4,50,45
1,143.58621103713267,100.80674580602232,5.7,75,58
0,43.104524124504614,22.090722034374522,5.9,0,34
1,65.00769185258002,77.00649323271382,5.7,68,31
0,60.8276253029822,47.51841748206689,5.4,57,39
1,49.040799340956916,24.515301344262525,6.2,88,34
1,45.044422518220834,39.11521443121589,5.9,72,36
0,57.706152185014034,49.49747468305833,5.4,57,28
1,43.04648650006177,33.015148038438355,5.10,74,39
0,53.009433122794285,36.0,5.9,0,34
0,45.17742799230607,35.12833614050059,5.8,62,62
0,43.01162633521314,34.0,5.3,51,36
0,82.09750300709517,67.06713054842886,5.5,53,48
0,58.42088667591412,49.040799340956916,5.4,53,46
1,40.44749683231337,28.071337695236398,6.3,84,37
0,61.00819617067857,50.039984012787215,5.5,0,42
0,41.0,26.1725046566048,4.12,48,30
1,34.0147027033899,25.317977802344327,5.7,0,63
0,72.00694410957877,55.00909015790027,5.3,85,37
1,211.0852908186641,155.15798400340216,6,75,41
0,71.0,54.00925846556311,5.7,54,32
1,93.13431161500041,69.06518659932803,5.8,74,36
0,64.00781202322104,54.0,5.5,55,32
1,64.00781202322104,42.01190307520001,5.9,77,56
1,54.037024344425184,62.00806399170998,6.2,83,46
0,79.0,40.049968789001575,5.3,45,41
1,96.33275663033837,63.387695966961914,5.10,76,38
0,83.86298349093002,55.00909015790027,5.10,56,34
0,82.38931969618392,56.08029957123981,5.6,55,45
0,70.21395872616783,49.49747468305833,5.2,50,26
0,87.02298546935747,89.35882720806042,5.7,55,52
1,69.00724599634447,57.14017850864661,6,84,62
0,58.54912467321779,65.00769185258002,5.8,56,35
1,93.55746896961247,63.071388124885914,6.2,82,37
0,70.00714249274856,54.0,5.3,49,37
1,41.10960958218893,36.013886210738214,6.1,80,69
0,49.0,37.013511046643494,5.3,67,37
1,77.00649323271382,64.00781202322104,6.2,102,44
1,36.013886210738214,23.0,6.1,83,62
1,30.066592756745816,17.11724276862369,6.1,77,45
0,85.0235261559999,55.00909015790027,5.5,57,46
1,47.51841748206689,26.1725046566048,0,0,27
1,72.24956747275377,57.14017850864661,5.6,70,59
1,72.78049189171504,50.35871324805669,6,83,43
0,72.0,52.009614495783374,5.4,52,37
0,40.792156108742276,32.38826948140329,5.6,57,48
0,37.05401462729781,30.066592756745816,0,0,44
0,94.00531899844816,65.27633568147036,5.8,57,41
0,84.1486779456457,56.515484603779164,5.4,55,42
0,77.46612162745726,52.46903848937962,5.2,51,28
0,69.87131027825369,60.07495318350236,5.5,54,48
1,50.0,30.066592756745816,5.9,79,64
0,34.0147027033899,25.0,5.6,57,40
0,38.0,34.0147027033899,5.5,59,42
0,67.11929677819934,75.1065909225016,5.4,50,38
0,64.03124237432849,49.040799340956916,5.7,55,37
1,35.12833614050059,24.331050121192877,5.9,0,45
0,71.449282711585,71.02112361825881,5.7,74,42
1,35.12833614050059,32.0624390837628,5.11,0,50
1,25.0,14.142135623730951,5.9,80,44
0,36.6742416417845,35.014282800023196,0,0,45
0,50.00999900019995,38.01315561749642,5.9,0,33
0,43.289721643826724,38.118237105091836,0,0,49
1,40.01249804748511,18.0,6.2,84,45
1,38.05259518088089,29.154759474226502,0,0,33
1,83.09632964216891,62.0,6.2,84,33
0,44.181444068749045,34.132096331752024,5.7,54,38
1,38.3275357934736,34.132096331752024,0,0,34
0,77.05841939723393,67.11929677819934,5.7,57,40
1,129.0620006043607,70.25667228100119,5.8,65,29
0,33.015148038438355,25.179356624028344,5.6,54,35
1,34.058772731852805,30.01666203960727,0,0,56
0,95.0,63.28506932918696,5,46,22
0,98.18350166906862,53.75872022286245,5.2,52,37
0,55.226805085936306,41.30375285612676,5.5,58,53
0,71.02816342831905,55.00909015790027,5.3,59,49
1,42.0,26.076809620810597,5.11,74,42
1,68.0,90.0499861188218,5.9,63,50
0,86.28441342444185,65.00769185258002,5.8,58,44
1,103.01941564578979,73.02739212103907,6.1,73,52
0,78.0,53.23532661682466,5.3,49,38
0,73.00684899377592,51.088159097779204,5.9,59,25
0,97.0,73.02739212103907,5.9,61,62
0,33.015148038438355,24.08318915758459,5.8,0,35
0,54.00925846556311,58.0,5.7,63,77
1,68.8839603971781,51.35172830587107,7.3,99,
1,40.19950248448356,29.017236257093817,5.10,73,26
0,47.042533945356304,32.01562118716424,5.10,59,33
0,44.181444068749045,33.13608305156178,5.10,65,37
0,97.082439194738,70.3846574190711,5.8,58,51
0,89.27485648266257,66.18912297349165,5.3,57,43
0,38.2099463490856,27.459060435491963,5.9,0,40
0,86.05230967266364,106.1178590059185,5.9,59,47
0,66.12110101926616,44.0,5.5,55,36
1,42.04759208325728,33.0,5.4,0,27
0,66.03029607687671,55.00909015790027,5.9,58,33
0,62.07253821135398,56.0357029044876,5.5,62,48
1,47.042533945356304,33.015148038438355,6,79,40
0,28.071337695236398,15.0,5.10,55,59
0,64.4980619863884,45.09988913511872,5.9,54,41
1,212.49235280357738,146.23952953972466,5.3,57,50
1,149.75313018431368,105.0,0,0,32
0,43.01162633521314,30.066592756745816,5.3,52,65
0,72.83543093852057,48.010415536631214,5.7,59,46
0,69.26037828369117,56.00892785976178,5.5,56,40
1,244.40130932546168,178.24140933015536,5.10,80,41
1,32.38826948140329,19.4164878389476,6.2,0,37
0,111.16204388189342,88.05112151472007,5.10,57,45
1,56.32051136131489,44.0,6,86,60
0,96.62815324738438,63.00793600809346,6.4,79,37
1,58.008620049092706,46.0,5.10,74,47
0,97.86725703727473,69.58448102845921,5.5,0,34
1,45.044422518220834,31.0,5.10,72,38
1,78.5175139698144,49.36598018878993,5.10,78,41
1,77.02596964660685,59.30430001273095,5.8,77,37
0,65.03076195155643,49.16299421312742,5.7,56,53
1,48.25971404805462,55.08175741568164,5.9,73,41
0,58.137767414994535,40.049968789001575,5.5,59,30
0,73.00684899377592,52.03844732503075,5.7,54,38
0,43.104524124504614,25.019992006393608,5.5,51,39
1,52.03844732503075,39.11521443121589,5.4,58,39
0,58.309518948453004,70.02856560004639,5.5,57,39
0,70.45565981523414,54.08326913195984,5.8,54,22
0,62.289646009589745,59.21148537234985,5.10,58,28
0,38.118237105091836,27.65863337187866,5.8,55,36
1,64.32728814430156,65.49045732013177,6.4,97,37
1,71.25307010929424,56.32051136131489,5.11,75,35
0,69.35416353759881,53.23532661682466,5.7,55,46
0,39.01281840626232,27.073972741361768,5.2,0,36
0,30.4138126514911,28.071337695236398,5.2,50,29
1,99.46356116689167,77.41446893184762,6.1,79,41
0,106.01886624558857,82.15229759416349,5.2,60,41
0,87.36704184073076,69.58448102845921,4.11,40,68
1,106.04244433244644,69.05070600652827,6.3,84,44
0,49.47726750741192,39.56008088970496,5.5,56,65
1,56.32051136131489,45.27692569068709,5.10,88,60
0,69.0,43.104524124504614,5.6,52,46
0,111.0,99.02019995940222,5.7,55,54
0,71.56814934033156,41.30375285612676,5.5,53,43
0,38.01315561749642,20.09975124224178,5.8,75,49
0,93.34345183246653,62.12889826803627,5.6,54,39
0,65.49045732013177,42.579337712087536,5.2,46,34
1,44.04543109109048,27.018512172212592,5.8,64,27
0,54.00925846556311,46.010868281309364,5.4,52,33
0,131.0,106.38138934982942,5.4,52,42
0,44.0,31.016124838541646,5.5,0,38
0,63.387695966961914,52.009614495783374,5.6,58,38
0,27.018512172212592,13.0,5.7,58,55
0,67.26812023536856,76.05918747922567,5.7,68,53
0,66.12110101926616,63.071388124885914,5.8,59,49
0,37.21558813185679,23.769728648009426,5.6,58,53
0,97.25224933131366,81.30190649671138,5.1,49,49
0,46.2709412050371,43.04648650006177,5.8,56,59
0,61.0,54.230987451824994,5.8,54,30
1,71.00704190430693,53.08483775994799,6.5,96,40
0,89.0,70.02856560004639,5.10,58,42
0,66.75327707311455,40.19950248448356,5.9,60,40
0,35.510561809129406,30.59411708155671,5.10,60,43
1,93.02150289046077,67.1863081289633,5.9,0,54
0,66.75327707311455,70.11419257183242,5.3,56,32
1,33.0,26.0,6.1,95,40
1,40.311288741492746,31.016124838541646,5.11,0,51
1,38.05259518088089,23.08679276123039,5.12,70,27
0,50.08991914547278,36.0,5.8,50,36
1,75.05997601918082,67.0,5.10,71,26
0,67.47592163134935,54.3323108288245,5.7,56,34
1,36.124783736376884,21.213203435596427,5.9,0,50
0,74.02702209328699,71.00704190430693,5.3,45,48
0,60.207972893961475,45.044422518220834,5.9,59,41
0,57.14017850864661,39.05124837953327,5.7,63,47
0,27.0,18.027756377319946,5.7,56,45
0,31.144823004794873,27.073972741361768,5.11,0,33
0,57.14017850864661,78.10249675906654,5.5,50,22
0,390.0833244321013,283.43605980891,5.3,56,24
0,94.72592042308166,62.369864518050704,5.5,55,24
0,42.2965719651132,30.14962686336267,5.8,56,37
0,62.81719509815764,53.36665625650534,5.7,55,69
0,81.39410298049853,67.91170738539859,5.7,57,46
0,58.82176467941097,41.7612260356422,5.2,46,34
1,117.42657280190033,92.77930803794561,6,78,40
0,37.0,26.1725046566048,5.8,0,54
0,64.19501538281614,76.10519036176179,5.11,63,43
0,37.33630940518894,26.1725046566048,5.3,54,35
0,58.69412236331676,44.721359549995796,5.4,57,49
0,40.311288741492746,34.23448553724738,5.4,0,47
0,39.20459156782532,28.0178514522438,5.6,55,44
1,73.33484846919642,49.09175083453431,5.6,77,62
0,52.20153254455275,40.311288741492746,5.7,59,41
0,79.90619500389191,68.59300255857006,5.7,54,47
0,85.5102333057278,55.731499172371095,5.8,57,45
1,40.01249804748511,31.064449134018133,5.9,70,39
0,62.12889826803627,43.0,5.3,53,48
0,45.0111097397076,24.0,5.7,53,42
0,135.5322839769182,102.70345661174214,5.5,55,35
0,175.09426032854418,109.45775440780794,5.5,55,37
0,161.533278305122,115.97413504743201,5.5,50,36
1,79.0,62.0,5.10,74,46
0,70.06425622241343,57.0350769263968,6,61,59
1,39.20459156782532,19.4164878389476,6,75,46
0,60.07495318350236,58.008620049092706,5.8,57,40
1,38.01315561749642,29.017236257093817,5.7,72,36
1,60.13318551349163,58.0,6.2,79,35
0,87.02298546935747,62.03224967708329,5.3,59,42
0,41.593268686170845,26.019223662515376,5.1,54,32
0,67.36467917239716,53.150729063673246,5.4,60,53
1,27.16615541441225,19.1049731745428,5.11,0,53
0,37.05401462729781,27.0,5.10,60,39
0,32.14031735997639,34.058772731852805,5.5,0,53
0,83.02409288875127,63.071388124885914,5.5,50,39
1,39.01281840626232,23.0,6,79,38
0,70.34912934784623,52.15361924162119,5.9,54,33
0,123.9112585683803,77.02596964660685,6,58,80
0,54.3323108288245,79.02531240052139,5.4,58,34
1,94.19129471453293,66.007575322837,5.11,77,34
1,46.17358552246078,30.4138126514911,0,0,49
0,111.64676439557037,81.09870529176159,5.6,55,44
1,95.75489543621255,70.57619995437555,0,0,37
0,70.00714249274856,53.009433122794285,5.7,54,41
0,61.0,49.040799340956916,5.2,66,53
0,469.00426437293726,362.03452874000845,5.1,50,31
1,148.12157169028418,103.58571330062848,5.9,80,48
1,81.02468759581859,72.56031973468694,5.10,82,53
0,89.80534505250787,60.207972893961475,5.2,54,57
0,50.35871324805669,32.01562118716424,5.3,51,36
0,73.00684899377592,63.0317380372777,5.6,53,53
0,93.00537618869137,69.02897942168927,5.10,0,39
1,32.0624390837628,23.021728866442675,6.1,90,30
1,81.00617260431454,88.02272433866155,6,78,31
0,52.952809179494906,42.720018726587654,5.8,0,44
0,96.62815324738438,54.037024344425184,5.1,50,32
1,44.721359549995796,32.984845004941285,5.5,61,41
0,69.2314957226839,63.63961030678928,5.8,50,38
0,37.013511046643494,25.079872407968907,5.10,58,58
0,106.73331251301067,96.33275663033837,5.3,45,32
0,73.43704787094863,49.25444142409901,5.2,57,28
0,39.01281840626232,37.0,5.4,55,36
0,48.010415536631214,53.0,5.3,58,31
0,80.4114419718985,39.05124837953327,5.5,0,44
0,68.0,37.013511046643494,5.5,0,50
0,38.47076812334269,28.071337695236398,0,0,45
0,76.00657866263946,59.033888572581766,5.4,55,37
1,82.02438661763951,71.25307010929424,6,86,61
1,76.53103945458993,72.17340230306452,5.9,68,31
1,36.49657518178932,18.384776310850235,5.9,73,49
0,25.079872407968907,26.248809496813376,5.9,54,37
1,76.48529270389177,68.18357573492314,6.6,130,54
0,86.02325267042627,70.02856560004639,4.8,48,35
0,87.69264507357501,33.734255586866,5.10,0,28
0,113.1591799192624,90.0499861188218,5.5,60,46
0,106.56922632730333,70.8801805866774,5.6,48,39
0,106.23088063270491,78.10249675906654,5.5,50,35
0,49.36598018878993,35.22782990761707,5.6,51,46
0,87.5728268357257,63.324560795950255,5.11,57,27
0,99.0,61.0,5.7,66,42
0,44.181444068749045,33.54101966249684,0,0,54
0,80.99382692526635,53.75872022286245,5.4,53,38
1,42.04759208325728,29.274562336608895,5.10,84,48
0,42.0,30.14962686336267,0,0,24
1,67.11929677819934,71.00704190430693,0,0,38
1,73.00684899377592,60.03332407921454,5.5,76,63
0,42.1070065428546,32.0,5.7,60,61
0,43.56604182158393,29.427877939124322,5.5,52,24
0,70.8590149522275,71.25307010929424,5.5,53,47
1,76.00657866263946,77.05841939723393,5.8,73,35
1,47.01063709417264,28.0178514522438,0,0,45
0,51.478150704935004,44.10215414239989,5.5,52,42
1,90.00555538409837,69.18092222571191,4.5,50,54
0,98.50888284819801,64.19501538281614,5.9,96,61
0,85.00588214941364,68.06614430096654,5.2,50,40
0,43.289721643826724,32.55764119219941,5.6,54,49
0,234.00854685246006,158.71042813879623,5.10,55,32
0,47.29693436154187,28.635642126552707,5.11,0,32
0,37.05401462729781,28.071337695236398,5.5,56,36
0,34.132096331752024,35.05709628591621,5.6,51,29
0,50.24937810560445,47.01063709417264,5.3,48,23
0,30.066592756745816,25.079872407968907,5.5,54,41
0,61.5223536610881,42.42640687119285,5.4,57,39
0,49.09175083453431,33.0,5.4,62,36
1,55.57877292636101,42.44997055358225,5.8,64,35
0,66.18912297349165,52.08646657242167,5.4,64,45
0,78.10249675906654,36.124783736376884,5.9,0,34
1,48.05205510693585,39.21734310225516,5.10,75,46
0,47.67598976424087,32.57299494980466,5.6,0,37
0,97.32933781753577,68.00735254367721,5.8,73,48
1,87.00574693662483,70.0,5.10,72,50
1,37.33630940518894,29.068883707497267,5.11,76,41
0,44.721359549995796,32.01562118716424,5.10,61,38
1,31.016124838541646,30.01666203960727,5.9,70,30
1,31.064449134018133,17.0,5.9,0,43
1,35.510561809129406,36.345563690772494,5.9,67,27
0,141.35416513141735,105.47511554864494,5.9,0,35
1,50.99019513592785,41.48493702538308,5.11,64,64
1,51.78802950489621,36.87817782917155,5.8,68,39
0,51.0,33.0,5.9,54,35
1,71.34423592694787,62.03224967708329,6.2,79,59
0,66.91038783328041,58.215118311311535,5.8,61,28
0,109.89540481748998,69.2314957226839,5.11,54,55
0,79.22752047110903,57.0350769263968,5.5,57,33
0,39.05124837953327,26.476404589747453,5.5,52,45
0,38.118237105091836,28.0178514522438,5.9,56,28
0,61.204574992397426,51.03920062069938,5.3,48,39
1,32.38826948140329,15.132745950421556,6,74,32
0,32.2490309931942,29.017236257093817,6.4,75,50
0,76.0,65.06919393998976,5.9,85,35
0,31.575306807693888,25.179356624028344,5.6,54,42
0,82.97590011563598,64.32728814430156,5.6,59,46
0,107.93516572461452,106.51291001564083,5.3,52,35
1,54.08326913195984,48.25971404805462,5.8,72,79
0,61.0,39.0,5.6,65,73
0,62.80127387243033,56.142675390472796,5.4,50,36
0,66.91038783328041,37.013511046643494,5.6,53,36
0,37.0,30.0,5.1,0,39
1,33.0,26.019223662515376,5.11,0,47
1,90.93404203047393,118.20744477400736,6,76,45
1,61.29437168288782,50.35871324805669,5.10,82,35
1,74.02702209328699,49.01020301937138,6.10,111,35
1,40.19950248448356,49.01020301937138,5.7,54,37
0,187.45132701584163,126.0634760745554,5.10,65,42
1,71.17583859709698,37.21558813185679,6.12,109,61
0,121.10326172320876,67.89698078707183,5.10,0,32
0,53.0,39.11521443121589,5.5,57,46
1,105.3612832116238,72.11102550927978,6.1,82,59
0,53.08483775994799,32.38826948140329,5.10,0,33
1,73.824115301167,55.14526271584895,6.2,88,77
0,49.25444142409901,35.35533905932738,5.8,63,38
1,142.08800090085018,91.59148432032315,5.11,68,23
1,173.1733235807409,166.1114083980989,6,78,40
1,151.47607071745688,126.01983970788092,5.9,65,46
1,108.16653826391968,80.02499609497022,6.1,95,60
1,64.03124237432849,53.08483775994799,5.5,72,45
0,59.413803110051795,47.095647357266465,5.4,48,32
1,30.0,14.0,6.2,82,28
1,22.02271554554524,18.027756377319946,5.9,64,24
0,50.635955604688654,42.1070065428546,5.9,56,42
1,48.041648597857254,48.0,5.9,70,39
0,42.42640687119285,32.2490309931942,5.8,59,34
0,43.104524124504614,28.160255680657446,5.8,60,49
0,95.0,82.38931969618392,5.6,54,37
0,85.47514258543241,79.1012010022604,5.7,53,33
1,34.23448553724738,19.235384061671343,5.8,68,34
1,56.88585061331157,57.14017850864661,5.10,78,31
0,58.137767414994535,41.30375285612676,5.8,57,19
0,134.01492454200763,110.11357772772621,5.3,53,29
0,42.1070065428546,36.05551275463989,5.2,46,28
0,44.721359549995796,39.05124837953327,5.6,56,44
0,32.0,21.095023109728988,0,0,50
0,57.706152185014034,70.57619995437555,5.10,53,39
1,55.0,36.124783736376884,6.3,89,49
1,62.03224967708329,75.23961722390672,6,79,36
0,95.1892851112981,58.008620049092706,5.5,53,49
0,89.67719888578144,66.48308055437865,5.7,49,23
0,68.73136110975832,44.10215414239989,5.6,57,33
0,66.61080993352356,53.23532661682466,5.1,54,59
0,113.01769772916099,75.05997601918082,5.8,57,40
0,73.02739212103907,48.093658625644196,5.2,59,42
0,68.11754546370561,55.00909015790027,5.5,181,44
0,39.01281840626232,28.071337695236398,5.1,45,44
0,49.36598018878993,65.00769185258002,5.7,53,33
1,80.30566605165541,58.215118311311535,6.4,82,55
1,71.06335201775947,52.61178575186362,6,77,38
1,62.80127387243033,40.44749683231337,6.1,81,44
1,61.07372593840988,61.032778078668514,6,75,35
0,53.16013544000805,54.08326913195984,6,61,58
1,66.007575322837,34.23448553724738,6.1,98,36
0,68.24954212300622,51.0098029794274,5.10,52,33
0,29.832867780352597,23.08679276123039,5.3,66,38
0,64.00781202322104,47.01063709417264,5.10,56,36
0,52.03844732503075,41.0,5.6,54,47
0,57.14017850864661,54.037024344425184,5.4,55,60
1,37.013511046643494,27.018512172212592,5.8,72,55
0,66.007575322837,50.08991914547278,5.8,52,32
1,59.135437767890075,38.05259518088089,5.6,65,43
1,74.94664769020693,61.741396161732524,5.10,75,60
0,83.24061508662703,65.52098900352466,5.8,58,32
1,81.15417426109393,58.008620049092706,0,0,20
0,49.09175083453431,34.058772731852805,5.7,54,37
1,44.28317965096906,31.575306807693888,6,91,65
0,46.010868281309364,30.265491900843113,0,0,57
0,61.98386886924694,42.37924020083418,5.8,62,39
1,83.05419917138447,58.077534382926416,6.4,89,66
0,77.31752712031083,57.0350769263968,5.10,56,54
0,39.20459156782532,17.26267650163207,5.9,57,38
0,92.19544457292888,57.55866572463264,5.2,52,33
0,46.04345773288535,31.064449134018133,5.9,55,48
0,83.74365647617735,57.0701322935211,5.3,51,29
0,45.17742799230607,29.427877939124322,5.6,54,56
0,93.43446901438462,63.0317380372777,5.4,48,44
1,79.1012010022604,60.03332407921454,5.7,69,57
1,68.00735254367721,62.12889826803627,5.6,68,41
0,40.0,21.0,5.7,0,56
1,45.0111097397076,32.0624390837628,6,80,42
0,95.03683496413377,83.72574275573791,0,0,42
0,138.2316895650198,94.02127418834527,5.11,62,45
1,60.07495318350236,50.0,5.11,95,66
0,80.02499609497022,60.00833275470999,5.4,52,38
0,97.0,100.00499987500625,5.5,54,42
0,37.12142238654117,19.1049731745428,5.10,0,32
0,96.46242791885346,82.38931969618392,5.6,60,48
0,77.02596964660685,54.0,5.2,48,42
0,48.25971404805462,22.090722034374522,0,0,41
0,36.05551275463989,31.0,5.8,58,35
0,81.61494961096282,51.97114584074513,5.9,79,48
0,149.9333185119305,93.1933474020544,5.7,55,40
0,179.06981878585793,158.07909412695912,5.3,43,14
0,75.16648189186454,56.00892785976178,5.6,54,47
0,47.67598976424087,32.89376840679705,5.7,64,31
0,49.0,28.635642126552707,5.8,59,36
0,28.284271247461902,23.08679276123039,5.2,0,34
1,80.22468448052632,59.135437767890075,5.9,72,39
1,108.00462953040486,75.0066663703967,0,0,40
0,53.03772242470448,39.05124837953327,5.4,54,33
1,75.02666192761077,48.25971404805462,6,74,36
0,52.08646657242167,28.071337695236398,5.3,60,59
1,81.9084855189009,57.77542730261716,5.6,112,48
1,98.85848471426213,61.35144660071187,6.8,84,37
0,45.89117562233506,26.419689627245813,5.4,55,41
0,84.5931439302264,57.28001396647874,5.10,50,34
1,42.15447781671598,27.892651361962706,5.8,69,72
1,87.02298546935747,69.00724599634447,5.11,72,34
1,89.0,68.00735254367721,5.10,74,29
0,43.18564576337837,25.317977802344327,0,0,45
0,36.22154055254967,31.016124838541646,5.6,55,59
0,86.00581375697809,62.00806399170998,5.10,56,32
0,60.876925020897694,41.19465984809196,5.7,59,49
1,94.04786015641186,65.0,6,73,26
0,53.03772242470448,42.04759208325728,5.5,54,39
1,85.21150157109074,66.06814663663572,5.11,79,32
1,63.63961030678928,49.49747468305833,5.9,68,32
1,101.1236866416568,84.00595217006948,6.2,91,53
0,37.0,24.020824298928627,5.4,50,44
0,62.289646009589745,85.05292469985967,5.2,50,34
0,36.124783736376884,27.16615541441225,5.6,56,36
0,66.48308055437865,51.35172830587107,5.3,49,29
0,66.37017402418047,63.00793600809346,4,45,29
1,37.0,20.0,5.10,72,44
0,96.1041102138717,92.34717104492157,5.1,50,39
0,61.40032573203501,49.25444142409901,5.2,52,37
0,122.2620137246234,100.0199980003999,5.10,61,49
0,58.215118311311535,41.0,5.5,52,40
0,31.144823004794873,18.24828759089466,6.1,68,40
0,76.02631123499285,56.00892785976178,5.2,65,55
0,43.0,29.017236257093817,5.3,50,33
1,40.0,31.0,6.2,82,36
1,117.0,90.08884503644167,5.8,66,40
1,88.81441324469807,63.12685640834652,5.11,90,31
1,98.48857801796105,53.75872022286245,0,0,53
1,86.0,58.855755878248644,5.10,74,44
0,97.86725703727473,65.62011886609167,5.10,61,55
1,43.0,35.12833614050059,5.8,78,61
0,46.0,46.0,0,0,37
0,67.1863081289633,49.09175083453431,5.11,76,45
0,56.293871780150276,41.593268686170845,5.3,51,47
0,90.08884503644167,62.80127387243033,5.8,64,74
0,47.0,22.360679774997898,5.8,61,45
0,45.70557952810576,37.64306044943742,5,40,42
1,119.41942890501528,107.28000745712129,5.6,69,38
0,50.635955604688654,35.510561809129406,5.8,58,45
0,108.50345616615168,77.41446893184762,5.6,52,37
1,71.02816342831905,56.22277118748239,5.11,77,46
1,74.96665925596525,57.87054518492115,6.1,81,38
0,46.04345773288535,35.22782990761707,5.10,0,36
0,169.36646657470303,148.9731519435633,5.5,55,36
0,67.06713054842886,46.69047011971501,5.8,58,62
0,47.67598976424087,30.265491900843113,5.3,58,41
1,68.46897107449476,48.16637831516918,5.8,73,35
1,59.90826320300064,70.34912934784623,6.1,82,42
1,48.010415536631214,23.345235059857504,5.6,60,41
1,73.06161783043132,52.08646657242167,5.11,111,41
0,64.28063471995279,63.071388124885914,5.9,57,41
0,59.033888572581766,32.01562118716424,0,0,51
1,61.0,70.02856560004639,6.2,122,45
1,82.00609733428362,64.0,6,79,45
0,27.294688127912362,23.0,5.6,50,31
0,30.0,12.165525060596439,0,0,59
0,76.02631123499285,59.00847396772772,5.6,63,39
0,95.02105029939419,67.06713054842886,5.6,62,57
0,87.82368700982668,105.17128885774862,5.5,57,25
0,71.06335201775947,52.0,5.4,61,41
0,23.345235059857504,16.1245154965971,4,48,39
0,67.0,46.0,5.10,58,43
0,68.8839603971781,46.87216658103186,5.5,52,36
0,42.1070065428546,30.14962686336267,6,0,56
1,40.049968789001575,26.076809620810597,0,0,40
0,35.014282800023196,39.11521443121589,5.8,58,42
1,43.18564576337837,32.55764119219941,6.3,104,39
0,39.11521443121589,37.21558813185679,5.4,53,27
1,70.3420215802759,58.137767414994535,6,60,37
0,47.38143096192854,46.0,5.8,57,35
